ISO3,Year,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population),AFG_Export,AFG_Import,ARG_Export,ARG_Import,AUS_Export,AUS_Import,BEL_Export,BEL_Import,BGD_Export,BGD_Import,CAN_Export,CAN_Import,CHN_Export,CHN_Import,DEU_Export,DEU_Import,ESP_Export,ESP_Import,FRA_Export,FRA_Import,GBR_Export,GBR_Import,HRV_Export,HRV_Import,IND_Export,IND_Import,IRN_Export,IRN_Import,IRQ_Export,IRQ_Import,ISR_Export,ISR_Import,ITA_Export,ITA_Import,JPN_Export,JPN_Import,LKA_Export,LKA_Import,PAK_Export,PAK_Import,PRT_Export,PRT_Import,RUS_Export,RUS_Import,SAU_Export,SAU_Import,SWE_Export,SWE_Import,USA_Export,USA_Import
IRN,2022,1650000.0,3000000.0,1818.2,52815.0,7089794.11,253.0,15197.0,1382487.0,293378.0,212.0,1857485.0,2089644.0,1125.0,13326128.0,254832.0,19.0,51531.0,1925399.52,37363.7,59300.0,1120000.0,18887.1,88133.0,2599088.74,29490.5,77492.0,3392153.48,43774.1,6200000.0,13200000.0,2129.0,368725.0,198279.0,103.0,26.8158865548081,394362621793.035,3.77663140152906,4405.09291519791,24.7816202562159,43.4884641742179,51.597506811024,11.329,5.148,28.676,5.986,6.771,19710.145,89524.246,43995.1,45529.147,65271.669,,2.40236604365308,0.380360591270035,34.8,78.813,74.898,76.799,1.20100285857304,2.8,9.085,76.807,1645333661.0,29105939.0,2381927.0,180592655.0,15808842.0,17033184.0,64696705.0,191550679.0,110115579.0,38348811.0,18088823.0,66074073.0,22425532181.0,15562150551.0,178670370.0,1887349965.0,116649153.0,213205021.0,9633461.0,260042761.0,11807024.0,948332752.0,1943181.0,3113522.0,1887791046.0,2693235115.0,0.0,0.0,7344904678.0,457653604.0,0.0,0.0,110517923.0,721971538.0,13286932.0,84298985.0,68423077.0,120632500.0,1362813817.0,781183183.0,458497.0,12819228.0,691902046.0,1525855267.0,14707761.0,0.0,6595412.0,120284605.0,112706.0,87651076.0
IRQ,2010,1005766.0,1137169.0,1130.6,4205.0,486261.5,220.0,11013.0,236780.0,49960.0,211.0,52812.0,52812.0,1000.0,2100000.0,42000.0,20.0,5869.0,44596.0,7598.6,22708.0,103344.68,4551.0,13017.0,204597.0,15717.7,53195.0,1013177.0,19046.5,1383303.0,2748840.0,1987.2,,,,39.41682921428,138516722649.573,6.40256484471193,4461.75196161555,34.0806504059643,2.8777472527476,73.4974796202443,10.784,,,,,9504.63,31045.366,15582.388,15462.978,21258.071,4.68412757383414,,1.00796493975113,,70.248,65.796,68.092,3.23138521802744,,8.267,69.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192750.0,0.0,84000.0,0.0,20250.0,0.0,0.0,0.0,0.0,0.0,253116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242250.0,0.0,0.0,0.0,56181.81,0.0,110147.38,0.0
IRQ,2011,718549.0,820152.0,1141.4,4800.0,534887.0,212.0,10613.0,237260.0,50060.0,211.0,72630.0,87156.0,1200.0,2200000.0,44000.0,20.0,11793.0,90247.0,7652.6,22224.0,102847.73,4627.8,40444.0,557401.0,13782.0,61042.0,1059537.0,17357.5,1436614.0,2808900.0,1955.2,0.0,0.0,6.0,44.4175230392819,185749664444.444,7.546471200426,5775.54229080293,27.7538051840835,5.801455370853,72.1713282233655,10.583,,,,,9750.42,32161.424,16129.094,16032.329,21976.633,14.065166727563,,1.12086339764167,,70.547,66.182,68.435,3.53181678520421,,8.191,69.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57332.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,204429.0,0.0,0.0,0.0,0.0,0.0,578961.0,0.0,0.0,0.0,0.0,0.0,2284164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30600.0,0.0
IRQ,2013,813548.0,1003198.0,1233.1,5000.0,623890.0,239.0,10800.0,243000.0,51270.0,211.0,73300.0,74700.0,1019.0,1821857.0,37348.06,20.0,14997.0,129003.0,8601.9,20167.0,96028.56,4761.7,37945.0,647337.0,17059.9,53628.0,903809.0,16853.3,1811295.0,4178379.0,2306.8,0.0,0.0,11.0,39.6635365352026,234637675128.645,7.62828592298754,6650.35282247395,27.7464818743646,1.87949800749469,67.4100184095672,10.595,,,,,10302.117,35281.989,17666.428,17615.561,23581.028,6.85843921497559,,-0.995279210263068,,71.234,66.726,69.047,4.7215668344982,,9.205,69.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5960.0,0.0,0.0,0.0,0.0,0.0,15000.0,0.0,22500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,2014,1145814.0,1277796.0,1115.2,5000.0,567000.0,216.0,10800.0,220211.0,46479.5,211.0,58387.0,70000.0,1199.0,1820811.0,45442.0,25.0,9322.0,75085.0,8054.6,18163.0,86307.38,4751.9,25745.0,402302.0,15626.4,34820.0,770564.0,22129.9,2109455.0,5055111.0,2396.4,,,,38.9417264514779,228415656174.957,2.26368817563613,6249.39226978969,30.0407604054258,2.23597407904679,68.9824868569036,10.727,3.5,44.2,,,10586.506,36550.059,18288.461,18261.598,24419.574,6.94151191976759,,-4.45521124532956,,71.776,67.439,69.679,3.53101933211143,,10.59,69.758,0.0,35388.0,0.0,281705659.0,0.0,194118664.0,60000.0,53206806.0,0.0,0.0,0.0,492188772.0,0.0,10506358149.0,0.0,403575933.0,0.0,83151881.0,58100.0,746899675.0,30000.0,121731707.0,0.0,2100000.0,0.0,803906757.0,171672.0,600428266.0,0.0,0.0,0.0,0.0,27666.0,911669751.0,0.0,1555374286.0,0.0,63283111.0,0.0,20207995.0,0.0,917969.0,0.0,165907913.0,0.0,302482743.0,10500.0,220691601.0,0.0,2431056363.0
IRQ,2015,265425.0,499222.0,1880.8,3000.0,296625.0,188.0,9417.0,127535.0,27189.9,213.0,70824.0,86000.0,1214.0,1815127.0,45647.0,25.0,2589.0,18583.0,7177.7,18308.0,85473.96,4668.8,6122.0,162915.0,26611.4,23001.0,388674.0,16898.1,924311.0,2645061.0,2861.7,0.0,65000.0,58.0,34.5141464410956,166774104959.102,2.60676642939541,4440.14189252367,35.0776221572159,1.39333028780309,69.5917685983115,11.028,,,,,10863.394,37560.535,18781.431,18779.104,25252.255,-1.65602101285884,11.579236426757,-4.54159235443502,,72.04,67.771,69.977,2.72710976935126,,10.842,69.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11242.0,0.0,0.0,0.0,0.0,0.0,160380.0,0.0,0.0,0.0,0.0,0.0,2555973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IRQ,2016,259859.0,499222.0,1921.1,3500.0,373275.0,203.0,10157.0,144713.0,30643.02,212.0,70830.0,87000.0,1228.0,1831255.0,45852.0,25.0,1867.0,13592.0,7280.1,18568.0,85050.09,4580.5,7778.0,190702.0,24518.1,14279.0,286596.0,20071.2,920096.0,3052939.0,3318.1,,,,28.1085236792986,166743557747.671,13.7873730187089,4334.42096404188,26.4797965093784,0.556521397155511,54.588320188677,11.406,5.4,38.46,,,11125.775,38469.627,19229.196,19240.431,26076.797,1.29416694062961,14.1382651565459,-3.75180911604806,,72.145,65.264,68.683,2.39151227352058,,10.82,70.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333530.0,0.0,0.0,0.0,0.0,0.0,3521367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0.0,83270.0,0.0,0.0,0.0
ISR,2000,2031.0,2300.0,1132.4,7460.0,828950.0,210.0,11783.0,182000.0,63800.0,351.0,165000.0,270000.0,1636.0,470660.0,5400.0,11.0,3410.0,110000.0,32258.1,9740.0,141200.0,14496.9,11287.0,388665.0,34434.7,4934.0,415200.0,84150.8,64151.0,94000.0,1465.3,5010.0,549.0,15.0,33.7710777307984,136512300542.025,8.58208942390802,21706.5194056329,34.575781306185,1.03264094955487,68.3468590369834,47.5,44.849,51.185,15.09,13.93,529.03,6111.19,3094.088,3017.103,5484.711,-1.50638440040569,,5.89507316780042,,80.9,77.1,78.9536585365854,2.64233191305756,,11.102,91.203,0.0,0.0,99695000.0,69622000.0,226451000.0,144070000.0,1873357000.0,3547460000.0,2000.0,4000.0,283233000.0,340812000.0,261585000.0,602360000.0,1521351000.0,2672398000.0,436434000.0,685268000.0,754071000.0,1157546000.0,1358420000.0,2711960000.0,9987000.0,2465000.0,556936000.0,534842000.0,0.0,0.0,0.0,0.0,0.0,0.0,802452000.0,1720592000.0,841849000.0,1186637000.0,42253000.0,26610000.0,0.0,0.0,65436000.0,84766000.0,146295000.0,472563000.0,0.0,0.0,147975000.0,413994000.0,11733564000.0,6640739000.0
ISR,2001,8820.0,9000.0,1020.4,6178.0,797325.0,244.0,13702.0,178000.0,62393.0,351.0,176000.0,317638.0,1805.0,502585.0,5400.0,11.0,2990.0,89700.0,30000.0,10260.0,145800.0,14210.5,11400.0,396318.0,34764.7,4170.0,348600.0,83597.1,81300.0,157970.0,1943.1,,,,29.5058979011867,135002039612.906,0.277927326527333,20966.3052667971,32.6336868539683,1.15131578947373,62.139584755155,47.276,43.804,49.14,16.06,13.34,535.306,6259.982,3169.421,3090.561,5594.224,-1.50479208004928,,1.31205425123863,38.9,81.2,77.7,79.4073170731707,2.35711729946802,0.2,11.812,91.267,0.0,156000.0,61262000.0,58138000.0,235674000.0,144920000.0,1569931000.0,2634141000.0,2591000.0,4000.0,288400000.0,285419000.0,349575000.0,737305000.0,1287851000.0,2614775000.0,506675000.0,673563000.0,715332000.0,1253816000.0,1219530000.0,2208280000.0,11337000.0,2597000.0,473430000.0,429487000.0,4000.0,53000.0,0.0,0.0,0.0,0.0,766226000.0,1650887000.0,800385000.0,1011841000.0,56636000.0,30446000.0,456000.0,3700000.0,53827000.0,80630000.0,172381000.0,507159000.0,1946000.0,0.0,139931000.0,422594000.0,11112218000.0,6704515000.0
ISR,2002,8360.0,12900.0,1543.1,6200.0,818400.0,250.0,14000.0,227400.0,79700.0,350.0,169000.0,324000.0,1917.0,526676.0,6096.84,12.0,3210.0,91690.0,28563.9,11550.0,151600.0,13125.5,12740.0,417100.0,32739.4,4360.0,388280.0,89055.0,83770.0,177275.0,2116.2,,,,30.8726038348007,125332331883.997,-0.134072634658438,19076.4584298321,34.5985015797975,5.77235772357716,65.4711054145982,46.5,39.718,44.513,15.59,14.71,540.933,6387.72,3233.881,3153.838,5698.352,-1.02974227048974,,1.26264306760422,39.6,81.5,77.5,79.4512195121951,2.01405839404727,0.7,12.888,91.33,0.0,485000.0,15280000.0,47419000.0,267727000.0,118035000.0,1863113000.0,3028258000.0,2000.0,0.0,296951000.0,375354000.0,426538000.0,793272000.0,1029867000.0,2347762000.0,400473000.0,637968000.0,653589000.0,1186722000.0,1164625000.0,2226529000.0,8018000.0,3049000.0,613829000.0,653311000.0,0.0,31000.0,0.0,0.0,0.0,0.0,693464000.0,1530526000.0,649697000.0,781884000.0,47379000.0,32183000.0,517000.0,6342000.0,43481000.0,69845000.0,210464000.0,519726000.0,2123000.0,0.0,104820000.0,313529000.0,11876548000.0,6134173000.0
ISR,2003,7790.0,13800.0,1771.5,6453.0,850080.0,249.0,13972.0,259400.0,90905.0,350.0,180000.0,334000.0,1856.0,555297.0,6826.64,12.0,3920.0,87090.0,22216.8,21330.0,149800.0,7023.0,17110.0,440140.0,25724.1,6130.0,405570.0,66161.5,72810.0,184300.0,2531.2,,,,32.6890976814998,131408914824.005,1.4490576944626,19643.4690380742,34.1926526883506,0.702756121664681,66.8817503698504,46.692,39.808,42.905,20.26,15.59,546.487,6502.82,3291.563,3211.257,5803.032,0.483072248827398,,2.52798678419127,40.7,81.8,77.6,79.6487804878049,1.80551975888109,0.9,13.505,91.393,30000.0,1724000.0,31266000.0,75228000.0,279283000.0,127473000.0,2320824000.0,3179748000.0,2000.0,0.0,326445000.0,233414000.0,612588000.0,1008094000.0,1123447000.0,2730943000.0,526358000.0,624768000.0,687821000.0,1182523000.0,1224539000.0,2283207000.0,9705000.0,5809000.0,717936000.0,888829000.0,0.0,39000.0,456000.0,2000.0,0.0,0.0,772538000.0,1398188000.0,625817000.0,843643000.0,41568000.0,33647000.0,469000.0,8287000.0,49591000.0,66489000.0,220488000.0,618325000.0,1069000.0,11000.0,91518000.0,313986000.0,12089090000.0,5331739000.0
ISR,2004,7380.0,10700.0,1449.9,6128.0,855360.0,264.0,14804.0,237000.0,83043.0,350.0,180000.0,350000.0,1944.0,598570.0,7812.41,13.0,2840.0,97255.0,34244.7,17570.0,156600.0,8912.9,16900.0,599780.0,35489.9,5820.0,513770.0,88276.6,70510.0,154300.0,2188.3,,,,37.2034160019932,140047984605.087,4.64789744397389,20568.0694088834,37.7697835245215,-0.381637771235376,74.9731995265147,47.14,40.775,45.148,21.64,14.22,552.7,6615.087,3347.615,3267.472,5916.127,1.67992421071552,,2.10420736029139,41.5,82.4,78.0,80.1463414634146,1.76762364154994,1.0,13.029,91.456,46000.0,1268000.0,55084000.0,135884000.0,384488000.0,73516000.0,2897912000.0,4130883000.0,245000.0,0.0,395116000.0,247111000.0,786971000.0,1418456000.0,1361038000.0,3090267000.0,617101000.0,652227000.0,768244000.0,1248956000.0,1447895000.0,2482651000.0,15510000.0,5426000.0,1037793000.0,1107754000.0,0.0,48000.0,4980000.0,0.0,0.0,0.0,810051000.0,1565499000.0,782249000.0,1196972000.0,44978000.0,37271000.0,766000.0,6291000.0,76201000.0,69990000.0,318813000.0,688156000.0,1267000.0,0.0,112215000.0,328634000.0,14175333000.0,6119649000.0
ISR,2005,7380.0,12100.0,1639.6,6592.0,871486.0,250.0,14017.0,257000.0,89923.0,350.0,185000.0,370000.0,2000.0,652000.0,9027.97,14.0,3040.0,100400.0,33026.3,16190.0,166600.0,10290.3,16780.0,593890.0,35392.7,5750.0,433225.0,75343.5,85600.0,200800.0,2345.8,,,,38.8199731456125,147519922009.047,4.38778887041551,21286.8388636595,39.50428823132,1.31348511383536,78.3242613769325,48.849,43.398,47.883,17.1,14.04,560.059,6728.206,3404.126,3324.08,6042.911,3.07761822143695,,3.26627070729098,42.3,82.2,78.2,80.1512195121951,1.76289766113006,1.0,11.342,91.518,164000.0,1540000.0,71087000.0,136678000.0,423038000.0,115592000.0,3679507000.0,4557586000.0,9000.0,0.0,482753000.0,320387000.0,747983000.0,1888243000.0,1345946000.0,2987036000.0,688005000.0,613674000.0,885706000.0,1203847000.0,1649755000.0,2552071000.0,10075000.0,5717000.0,1222754000.0,1276061000.0,84000.0,14000.0,5726000.0,0.0,0.0,0.0,897692000.0,1733660000.0,798997000.0,1237923000.0,37163000.0,31840000.0,1921000.0,4952000.0,73377000.0,77889000.0,417633000.0,1055730000.0,780000.0,0.0,134957000.0,365139000.0,15499491000.0,6064846000.0
ISR,2006,7610.0,8625.0,1133.4,6464.0,881760.0,258.0,14468.0,309000.0,108291.0,350.0,222000.0,402460.0,1813.0,648867.0,9556.61,15.0,3010.0,87979.0,29228.9,20210.0,176900.0,8753.1,18010.0,548182.0,30437.6,5270.0,438752.0,83254.6,84900.0,131200.0,1545.3,,,,39.0366654738202,158900547825.306,5.60162698158004,22527.2619795719,39.3986234980262,2.06352636127915,78.4352889718463,49.508,43.133,48.189,18.13,12.97,568.798,6844.032,3462.001,3382.03,6186.413,4.38431465173998,,9.05944013221796,41.6,82.5,78.7,80.5536585365854,1.76780587358185,0.5,10.707,91.58,74000.0,1141000.0,81475000.0,134276000.0,446153000.0,109388000.0,3068306000.0,3936827000.0,1533000.0,2000.0,578045000.0,369102000.0,958661000.0,2427841000.0,1757763000.0,3201262000.0,903266000.0,749022000.0,1095207000.0,1301669000.0,1601833000.0,2458670000.0,12144000.0,4124000.0,1289329000.0,1433837000.0,139000.0,7000.0,3649000.0,1000.0,0.0,0.0,1072649000.0,1839541000.0,792799000.0,1292190000.0,45596000.0,35221000.0,1136000.0,3919000.0,88523000.0,87303000.0,524258000.0,1141588000.0,5044000.0,4000.0,126484000.0,443324000.0,17956971000.0,5920428000.0
ISR,2007,7600.0,8550.0,1125.0,7084.0,881760.0,236.0,13202.0,301000.0,105220.0,350.0,222000.0,420337.0,1893.0,634692.0,9961.31,16.0,3000.0,90687.0,30229.0,20000.0,178600.0,8930.0,17000.0,618803.0,36400.2,5300.0,434297.0,81942.8,85900.0,158921.0,1850.1,,,,38.7309427849305,184681214673.45,6.32334950499747,25721.2594077311,40.1061635147322,0.455170953741939,78.8371062996628,50.651,43.408,49.347,17.39,12.54,578.65,6962.455,3521.191,3441.264,6344.035,2.97046995803015,,4.76393877718242,41.1,82.4,78.7,80.5048780487805,1.7761008691798,0.5,9.379,91.641,13000.0,3902000.0,126245000.0,154549000.0,520189000.0,139284000.0,4070846000.0,4454650000.0,22000.0,145000.0,714498000.0,433683000.0,1040682000.0,3476900000.0,1913080000.0,3483373000.0,1106242000.0,811919000.0,1316404000.0,1480794000.0,1937983000.0,2681329000.0,27917000.0,3113000.0,1613630000.0,1689659000.0,134000.0,17000.0,1186000.0,1000.0,0.0,0.0,1284411000.0,2302005000.0,769583000.0,1882074000.0,60706000.0,37621000.0,1635000.0,4007000.0,90835000.0,126086000.0,611366000.0,1398901000.0,734000.0,21000.0,171521000.0,556099000.0,18906355000.0,7852349000.0
ISR,2008,6360.0,5500.0,864.8,7962.0,908160.0,216.0,12097.0,333000.0,116554.0,350.0,235000.0,440000.0,1872.0,632953.0,10565.34,17.0,2680.0,80872.0,30176.1,23140.0,163700.0,7074.3,17280.0,557917.0,32286.9,5530.0,418990.0,75766.7,66100.0,75734.0,1145.7,,,,37.1735711862802,221231658862.876,3.22209599987266,30269.217773489,38.2073511193778,4.5521601685985,75.380922305658,51.781,44.139,50.266,11.81,10.07,588.921,7082.62,3581.171,3501.45,6508.489,1.21601040910127,,4.64409119960907,41.6,83.0,79.0,80.9512195121951,1.7765791059698,0.7,7.704,91.702,227000.0,3263000.0,125156000.0,150483000.0,711250000.0,240535000.0,4618572000.0,4250318000.0,9000.0,1303000.0,901768000.0,509442000.0,1293392000.0,4244011000.0,1950437000.0,3940281000.0,1110156000.0,959177000.0,1302802000.0,1889167000.0,1892421000.0,2519788000.0,23215000.0,5847000.0,2361225000.0,1648728000.0,4000.0,7000.0,438000.0,759000.0,0.0,0.0,1668771000.0,2553788000.0,882850000.0,2226555000.0,72800000.0,47779000.0,1173000.0,1644000.0,98801000.0,114200000.0,776767000.0,1046890000.0,681000.0,65000.0,181786000.0,693546000.0,19972146000.0,8038515000.0
ISR,2009,6360.0,5135.0,807.4,8972.0,950400.0,201.0,11235.0,297000.0,104018.0,350.0,247000.0,436000.0,1765.0,635300.0,11544.39,18.0,3000.0,75334.0,25111.3,20000.0,153324.38,7666.2,19000.0,608832.0,32043.8,5600.0,454761.0,81207.3,64400.0,132963.0,2064.6,,,,31.8215668375585,213403181852.86,1.23773159721814,28508.4938886475,29.8540811264115,3.3561781898811,61.67564796397,51.886,43.924,45.902,12.67,11.28,598.671,7206.096,3642.34,3563.756,6669.224,3.50950718493218,,2.15877755898524,42.6,83.3,79.6,81.4048780487805,2.39020733801215,0.7,9.534,91.763,199000.0,1100000.0,75973000.0,146880000.0,432720000.0,178577000.0,2371786000.0,2567735000.0,190000.0,1066000.0,578229000.0,294497000.0,1044572000.0,3520889000.0,1440165000.0,3361291000.0,940464000.0,880144000.0,1115269000.0,1428616000.0,1424910000.0,1907078000.0,25224000.0,15119000.0,1810744000.0,1157341000.0,0.0,5000.0,3451000.0,0.0,0.0,0.0,1102932000.0,2125929000.0,527562000.0,1523604000.0,42076000.0,25702000.0,1164000.0,2308000.0,111312000.0,100031000.0,656102000.0,488787000.0,230000.0,263000.0,121092000.0,523079000.0,16776223000.0,5851090000.0
ISR,2010,5300.0,4387.0,827.7,9005.0,966240.0,203.0,11380.0,309000.0,108128.0,350.0,256000.0,450000.0,1758.0,667000.0,17412.68,26.0,3044.0,83348.12,27379.4,19478.0,132673.0,6811.4,16185.0,548650.4,33898.7,5760.0,446592.12,77539.6,64160.0,112324.32,1750.7,388415.0,20000.0,46.0,33.5283775791883,239679036634.372,5.53434033902194,31439.0887027614,32.104702289727,2.69137006338371,65.6330798689153,52.896,43.775,46.327,11.08,11.3,606.998,7336.735,3707.066,3629.669,6818.961,3.44068472395444,,2.91418894955553,42.6,83.6,79.7,81.6024390243903,1.82675240987847,0.5,8.48,91.826,661000.0,222000.0,131038000.0,176626000.0,531318000.0,127477000.0,3116738000.0,3576353000.0,494000.0,1809000.0,749427000.0,399099000.0,2046856000.0,4736872000.0,1701039000.0,3678710000.0,1031665000.0,975389000.0,1272573000.0,1517233000.0,2269631000.0,2246363000.0,21825000.0,7073000.0,2890155000.0,1845469000.0,4000.0,16000.0,1676000.0,0.0,0.0,0.0,1253158000.0,2425851000.0,657250000.0,1779634000.0,54755000.0,32039000.0,1287000.0,1806000.0,104078000.0,94953000.0,811933000.0,784682000.0,227000.0,560000.0,165691000.0,552410000.0,18488492000.0,6703326000.0
ISR,2011,5260.0,4979.0,946.6,9418.0,985450.0,196.0,12837.0,333430.0,116799.0,350.0,244000.0,458786.0,1880.0,723701.0,19606.16,27.0,3384.0,91770.0,27116.3,30855.0,157946.0,5118.9,18238.0,621106.0,34056.1,5450.0,410965.0,75411.6,60620.0,141866.0,2340.3,,,,34.1820194106911,268094998225.028,5.51879621371651,34522.5215979073,34.7274184390463,3.484949197607,68.9094378497374,53.155,42.464,46.324,7.82,8.84,613.695,7471.023,3773.722,3697.3,6955.079,1.69641359596817,,3.22758725723671,41.4,83.5,79.9,81.6560975609756,1.84807786159597,0.3,7.139,91.892,3607000.0,80000.0,133960000.0,215554000.0,597167000.0,152283000.0,3767391000.0,4465051000.0,252000.0,6535000.0,807204000.0,412454000.0,2718198000.0,5450510000.0,1948949000.0,4566236000.0,984239000.0,1183413000.0,1546732000.0,1625612000.0,3424705000.0,2777683000.0,30420000.0,4859000.0,3036385000.0,2154473000.0,0.0,13000.0,1011000.0,0.0,0.0,0.0,1389546000.0,3055837000.0,900779000.0,2402225000.0,53142000.0,45889000.0,1751000.0,828000.0,126756000.0,146852000.0,951473000.0,1052917000.0,144000.0,1435000.0,193381000.0,573518000.0,19433059000.0,8707597000.0
ISR,2013,5510.0,15750.0,2858.4,9113.0,1007249.5,208.0,13423.0,377800.0,132239.0,350.0,241000.0,443151.0,1839.0,811721.0,28815.61,35.0,3168.0,84441.0,26655.7,46926.0,156145.0,3327.5,17265.0,590510.0,34202.4,5886.0,435553.0,73996.1,64010.0,178200.0,2783.9,0.0,2000000.0,4.0,32.8051206257893,298478070673.058,4.08570918638205,37034.3161080785,31.3289305035608,1.5702553921127,64.1340511293501,55.528,44.295,49.791,11.13,10.866,623.292,7749.379,3911.633,3837.745,7197.813,2.92178918884548,,3.96752765564861,39.9,83.9,80.3,82.0560975609756,1.86605289478673,0.5,6.137,92.031,218000.0,138000.0,121551000.0,187092000.0,580639000.0,108713000.0,3117743000.0,3823010000.0,413000.0,26640000.0,634803000.0,408680000.0,2886195000.0,5660266000.0,1762169000.0,4666311000.0,1240989000.0,1380966000.0,1569499000.0,1548212000.0,3853192000.0,2421850000.0,20974000.0,22333000.0,2237992000.0,2121990000.0,0.0,1000.0,1622000.0,0.0,0.0,0.0,1157492000.0,2692748000.0,727864000.0,1118836000.0,85311000.0,86828000.0,286000.0,1333000.0,122307000.0,120678000.0,1036313000.0,994552000.0,113000.0,806000.0,165690000.0,636229000.0,17505368000.0,8159492000.0
