ISO3,Year,Barley_Area_harvested,Barley_Production,Barley_Yield,"Hen_eggs_in_shell,_fresh_Laying","Hen_eggs_in_shell,_fresh_Production","Hen_eggs_in_shell,_fresh_Yield","Hen_eggs_in_shell,_fresh_Yield/Carcass_Weight","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Production","Meat_of_cattle_with_the_bone,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_chickens,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_chickens,_fresh_or_chilled_Production","Meat_of_chickens,_fresh_or_chilled_Yield/Carcass_Weight","Meat_of_sheep,_fresh_or_chilled_Producing_Animals/Slaughtered","Meat_of_sheep,_fresh_or_chilled_Production","Meat_of_sheep,_fresh_or_chilled_Yield/Carcass_Weight","Onions_and_shallots,_dry_(excluding_dehydrated)_Area_harvested","Onions_and_shallots,_dry_(excluding_dehydrated)_Production","Onions_and_shallots,_dry_(excluding_dehydrated)_Yield","Other_vegetables,_fresh_n.e.c._Area_harvested","Other_vegetables,_fresh_n.e.c._Production","Other_vegetables,_fresh_n.e.c._Yield",Potatoes_Area_harvested,Potatoes_Production,Potatoes_Yield,Tomatoes_Area_harvested,Tomatoes_Production,Tomatoes_Yield,Wheat_Area_harvested,Wheat_Production,Wheat_Yield,"Total Damage, Adjusted ('000 US$)",No. Affected,Total Deaths,Exports of goods and services (% of GDP),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),Imports of goods and services (% of GDP),"Inflation, consumer prices (annual %)",Trade (% of GDP),"Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (national estimate)","Employment to population ratio, ages 15-24, male (%) (national estimate)","Unemployment with basic education, female (% of female labor force with basic education)","Unemployment with basic education, male (% of male labor force with basic education)",Rural_population,Total_Population_Both_sexes,Total_Population_Female,Total_Population_Male,Urban_population,Current_account_balance_(%_of_GDP),External_debt_stocks_(%_of_GNI),"Foreign_direct_investment,_net_inflows_(%_of_GDP)",Gini_index,"Life_expectancy_at_birth,_female_(years)","Life_expectancy_at_birth,_male_(years)","Life_expectancy_at_birth,_total_(years)",Population_growth_(annual_%),Poverty_headcount_ratio_at_$3.00_a_day_(2021_PPP)_(%_of_population),"Unemployment,_total_(%_of_total_labor_force)_(modeled_ILO_estimate)",Urban_population_(%_of_total_population),AFG_Export,AFG_Import,ARG_Export,ARG_Import,AUS_Export,AUS_Import,BEL_Export,BEL_Import,BGD_Export,BGD_Import,CAN_Export,CAN_Import,CHN_Export,CHN_Import,DEU_Export,DEU_Import,ESP_Export,ESP_Import,FRA_Export,FRA_Import,GBR_Export,GBR_Import,HRV_Export,HRV_Import,IND_Export,IND_Import,IRN_Export,IRN_Import,IRQ_Export,IRQ_Import,ISR_Export,ISR_Import,ITA_Export,ITA_Import,JPN_Export,JPN_Import,LKA_Export,LKA_Import,PAK_Export,PAK_Import,PRT_Export,PRT_Import,RUS_Export,RUS_Import,SAU_Export,SAU_Import,SWE_Export,SWE_Import,USA_Export,USA_Import
FRA,2016,1917549.0,10439229.0,5444.0,59783.0,7210623.5,228.0,13654.0,4727540.0,1466098.9,310.0,846216.0,1147333.0,1356.0,5670234.0,104625.2,18.0,13058.0,473910.4,36292.7,40247.0,1044838.9,25960.7,179129.0,6954983.0,38826.7,5623.0,821103.4,146025.9,5542247.0,29316331.0,5289.6,3136795.0,20000.0,4.0,3.1498210070063e-05,2470407.61977713,8.60031075424033e-07,0.0370242157133669,3.18445463682721e-05,0.18333486112386,6.33427564383351e-05,45.822,23.959,28.193,16.951,18.505,12998.038,65086.856,33585.834,31501.022,51722.652,0.0,21.3233746649766,1.44200321416196e-06,31.9,85.8,79.5,82.5731707317073,0.263868788565368,0.1,10.057,79.917,23.493031,11.019954,1261.047758,494.831976,2471.614607,949.4138,33166.622779,38019.21205,208.769854,2730.900524,3347.443377,3190.159504,17705.737323,51032.597789,78851.32754,94547.302117,36644.577952,35769.29416,0.0,0.0,34445.925445,21536.171341,446.612255,216.7675,4326.692892,5177.030397,798.96594,1531.894595,350.593783,176.279009,1492.977447,1379.689269,35717.802263,42036.498071,6915.727029,10386.995115,100.276849,314.838384,615.68865,859.655473,5051.053683,6186.232068,5405.70099,6119.262976,4586.098248,4174.521391,5596.30447,5996.609442,36127.096199,39678.969318
FRA,2017,1904872.0,12086796.0,6345.2,61414.0,7754402.5,238.0,14294.0,4662352.0,1432779.9,307.0,846270.0,1161745.0,1373.0,5462227.0,101122.0,19.0,12241.0,459011.7,37497.9,40401.0,1045414.1,25875.9,194055.0,8547354.0,44046.0,5794.0,810968.7,139967.0,5332084.0,38677896.0,7253.8,703856.0,12160.0,3.0,3.2311834044929003e-05,2588868.3233347097,2.08361485997399e-06,0.0386871626407164,3.3084014111042105e-05,1.03228275064662,6.53958481559711e-05,45.881,24.599,29.325,16.172,17.546,12879.012,65284.776,33679.217,31605.558,52100.536,0.0,21.3233746649766,1.68928072199317e-06,31.6,85.7,79.6,82.5756097560976,0.29020211635109,0.0,9.409,80.18,23.939639800000002,8.33574976,1079.786842,417.79314880000004,2903.837412,1355.591417,36488.488977,41279.231117,215.98422380000002,2771.812472,3564.890179,3517.121419,21292.095768,55401.050257,77609.886141,97082.207072,40190.990184,39422.561966,0.0,5441.400652,35050.753879,31123.289033,536.06912,295.9525118,6037.814785,6051.92464,1694.41757,2619.789753,375.222081,143.4852014,1720.955721,1471.502605,39738.178891,47044.647683,7183.783642,11202.311419,188.5239105,363.0244078,607.6305927999999,970.8667752,5435.119412,6753.047426,6292.661256,8606.52519,5089.701781,4709.543541,5631.811623,6647.822895,38414.056721,39676.920878
FRA,2018,1767970.0,11042820.0,6246.0,59113.0,15351217.0,260.0,14294.0,4625960.0,1460000.0,316.0,794215.0,1131000.0,1424.0,4219270.0,81420.0,19.0,15010.0,505010.0,33644.9,3790.0,36330.0,9585.8,199560.0,7860380.0,39388.6,5740.0,712020.0,124045.3,5234090.0,35424140.0,6768.0,1139294.0,4990.0,24.0,3.29179818922164e-05,2781576.3208843903,1.6459087239588699e-06,0.0414181766484844,3.3884278889010196e-05,1.85081508315502,6.68022607812266e-05,46.211,25.579,30.607,15.606,16.183,12756.906,65519.543,33798.505,31721.037,52476.365,0.0,21.3233746649766,2.78594184568695e-06,32.4,85.8,79.7,82.6756097560976,0.358494581816163,0.0,9.018,80.444,19.41237902,9.071331672,930.8525208,456.7143823,3108.595944,1312.190779,40321.521892,46401.585286,391.615228,3078.675168,3973.505056,3437.344732,24618.000749,59036.932917,83212.117326,102253.0,44323.626135,42899.804831,0.0,5690.757198,38386.038366,24279.771174,623.7096671,303.1654715,6530.434838,7097.081716,1025.434053,1837.702247,349.651109,567.5872505,1707.255681,1431.39371,42748.244979,50411.395347,7814.214573,11870.241452,147.3398928,392.2678796,470.3642426,1034.561136,6266.161942,7912.632527,6280.694273,11810.400774,4100.795421,7705.716968,6030.501645,7636.078481,45309.603063,41583.153593
FRA,2019,1944190.0,13565420.0,6977.4,57019.0,14251191.0,250.0,14294.0,4545970.0,1428460.0,314.0,772443.0,1121000.0,1451.0,4182430.0,80940.0,19.0,17020.0,710230.0,41729.1,3260.0,32930.0,10101.2,207160.0,8560410.0,41322.7,5660.0,709280.0,125314.5,5244250.0,40604960.0,7742.8,509201.0,3215.0,1451.0,3.2889559391084706e-05,2722793.5151717598,2.0274464641923703e-06,0.040408284857475094,3.35394177830602e-05,1.10825492288294,6.64289771741449e-05,46.389,25.847,29.827,15.341,15.512,12631.632,65729.459,33897.082,31832.377,52849.078,5.87362764575748e-07,21.3233746649766,1.96486943301562e-06,31.2,85.9,79.9,82.8268292682927,0.332559129027963,0.1,8.415,80.709,26.44185204,5.579766213999999,708.631367,446.698691,2967.580158,1263.560135,38344.19538,42680.857356,295.2389208,3329.439382,4196.42699,3476.192477,23438.189773,59564.010774,78210.511115,95070.342432,41703.084101,41460.780354,0.0,5956.731376,38469.023647,24309.278129,661.9272507000001,324.5680718,6005.949684,7044.693779,420.72698610000003,52.263015409999994,464.0824648,1004.750883,1719.055742,1510.04364,42046.621688,48590.64544,8639.797413,11655.198283,129.4669543,373.2077055,443.06179760000003,1024.878387,8003.2595,7817.264082,6277.035394,9746.58619,3338.863357,7483.547207,6053.688073,7063.940539,47114.062296,43771.574323
FRA,2020,1974160.0,10277230.0,5205.9,62368.0,15121211.0,242.0,14294.0,4486480.0,1434590.0,320.0,770478.0,1130000.0,1467.0,4140630.0,80280.0,19.0,19780.0,727150.0,36761.9,26640.0,459850.0,17261.6,216420.0,8822180.0,40764.2,6260.0,703590.0,112394.6,4519780.0,30181140.0,6677.6,1236278.0,15635.0,1944.0,2.85572228192655e-05,2647926.05511005,0.0,0.0391698606000707,3.0281667904799298e-05,0.476498852725066,5.88388907240647e-05,46.071,24.689,29.022,14.088,13.944,12503.199,65905.277,33981.533,31923.744,53217.966,0.0,21.3233746649766,7.31471704018579e-07,30.7,85.3,79.2,82.1756097560976,0.324557781035362,0.1,8.009,80.975,21.260800940000003,1.2869270819999998,724.040411,410.00122669999996,3052.46659,652.4731395,35974.214296,55949.221503,271.7564682,1727.076848,3552.169755,3126.733357,19936.666059,41096.131586,69551.454098,100808.0,35488.172,45823.413272,0.0,0.0,30907.778582,21971.300149,602.7500376,448.382946,4827.968285,4421.438251,290.1823192,19.199632870000002,379.52184639999996,264.97614830000003,1578.964551,1136.442309,37024.964626,48472.154217,6488.173097,5633.701876,70.36359223999999,172.7311383,365.4639413,604.1758214,5517.364322,7110.878254,5894.929045,6149.344775,2644.917451,2750.280635,5911.52467,7105.693274,37090.687582,27650.070119
FRA,2021,1730370.0,11321320.0,6542.7,64677.0,15609168.0,241.0,14294.0,4458200.0,1424320.0,319.0,761550.0,1143000.0,1501.0,4200090.0,81790.0,19.0,23200.0,884130.0,38109.1,23240.0,472410.0,20327.5,211590.0,8987220.0,42474.7,6190.0,726170.0,117313.4,5276730.0,36559450.0,6928.4,6521061.0,2395.0,2.0,3.12880499332105e-05,2966433.6920080897,6.88233783360239e-06,0.0437250999521245,3.2500432697661505e-05,1.64233141038385,6.3788482630872e-05,47.581,28.899,32.222,14.058,14.739,12371.78,66083.548,34067.065,32016.483,53582.961,2.44238511780542e-07,21.3233746649766,3.3040531222127097e-06,31.5,85.5,79.3,82.3243902439024,0.356902332389048,0.1,7.874,81.242,28.905786420000002,1.816737609,957.2510047000001,508.7805097,3453.905764,905.7661297999999,44737.833084,76331.047856,225.3652299,2124.537374,4023.151288,3867.716564,28365.544252,48189.354262,81532.966321,119814.0,43494.629089,55858.115408,0.0,0.0,33341.959034,23748.661624,752.5182881000001,465.8756068,6946.989469,6535.44079,265.4084371,21.05672314,322.0510285,1062.175744,1986.964713,1268.82655,46466.65201,59267.210896,7732.829841,6905.488177,103.46252679999999,267.1186145,483.8029528,739.0631658,6404.103619,8265.956732,7583.047474,11523.607399,3229.512589,3843.562596,6901.976583,8766.844876,41226.548461,31470.346393
FRA,2022,1866520.0,11285440.0,6046.2,63433.0,15364094.0,242.0,14294.0,4260340.0,1361310.0,320.0,734321.0,1114430.0,1518.0,4055280.0,79200.0,20.0,21200.0,781660.0,36870.8,890.0,10850.0,12191.0,211670.0,8067380.0,38113.0,5890.0,711040.0,120719.9,4949840.0,34632380.0,6996.7,0.0,60300.0,4813.0,3.6503668890407804e-05,2796302.21039884,2.57084047567793e-06,0.0410828119320747,3.92864747207143e-05,5.22236748369735,7.57901436111221e-05,48.169,31.416,34.483,12.468,13.615,12237.703,66277.409,34160.427,32116.982,53944.675,0.0,21.3233746649766,3.91856445477022e-06,31.2,85.1,79.3,82.1292682926829,0.326992498564887,0.1,7.308,81.509,28.67307468,1.438117976,960.7185961,561.6871672999999,3533.590606,2146.11833,48720.757267,92719.796239,254.3231278,3167.185462,4313.75089,3591.87968,24967.657947,51751.166164,84558.339186,119921.0,46682.255684,63263.890231,0.0,0.0,35224.901329,28524.071042,873.0645657,499.9772823,6245.299189,7992.009792,329.69775189999996,18.11637589,410.3287536,1361.270428,2185.50255,1333.449785,56624.435852,60335.656332,6709.771988,5832.228287,82.26031851,309.099868,510.8897009,883.1860783999999,6991.45771,8569.312615,3249.285294,15859.984617,4066.777482,7049.659227,6547.843722,8580.781357,49091.120599,56319.070671
FRA,2023,1815490.0,12143490.0,6688.8,62904.0,15364094.0,242.0,14294.0,4038060.0,1301420.0,322.0,726779.0,1128280.0,1552.0,3730620.0,72830.0,20.0,21780.0,742150.0,34074.8,23850.0,469910.0,19702.7,204010.0,8606490.0,42186.6,5920.0,656190.0,110842.9,4998280.0,35995570.0,7201.6,2197972.0,10388.0,2737.0,3.42800305804742e-05,3051831.6113847597,9.36487518850853e-07,0.0446909345395117,3.6279524212719e-05,4.87835726508441,7.05595547931931e-05,48.092,31.653,35.272,12.886,13.508,12101.328,66438.822,34236.535,32202.286,54303.895,0.0,21.3233746649766,2.8846211399105895e-07,31.2,85.9,80.1,82.9292682926829,0.326319200823468,0.1,7.335,81.777,19.32365967,2.1188691260000003,991.754569,316.8937566,3831.226286,1639.990753,52221.47158,88751.966712,188.88299080000002,2316.320408,4070.876922,3724.527835,26640.06306,44858.574685,86452.465515,120352.0,48330.795133,62857.60518,0.0,0.0,38598.981177,25808.58987,1008.51804,522.2170583999999,7529.129198,7867.571599,290.4856585,18.14156275,341.1425246,1839.643502,1922.066833,1296.721583,57390.611178,61901.298664,6981.058944,5949.938112,144.408437,294.0517505,261.9410903,747.0559936000001,7538.127977,9169.506093,2179.521207,3646.111712,4230.394829,5630.941121,6887.558554,9515.199395,45541.269778,43554.622587
GBR,2000,1128000.0,6492000.0,5755.3,48815.0,5186300.0,201.0,11648.0,2427000.0,705000.0,290.0,797400.0,1214800.0,1523.0,18381000.0,383000.0,21.0,9100.0,392700.0,43153.8,45800.0,406400.0,8873.4,166000.0,6636000.0,39975.9,300.0,113100.0,377000.0,2085990.0,16703526.0,8007.5,13513306.0,64100.0,19.0,2.56598216491998e-05,1665534.8766833101,4.34163419265596e-06,0.028280926786099,2.68619089495181e-05,1.18295624210408,5.2521730598718e-05,51.05,53.57,57.975,6.739,11.03,12585.414,59057.338,30428.498,28628.84,46365.434,0.0,21.3233746649766,9.854512069478042e-06,38.8,80.2,75.4,77.7414634146342,0.357300887421605,0.2,5.558,78.651,4.920559,15.694281,433.426798,371.447263,4116.781417,5191.879595,15106.415552,15625.618649,112.739946,749.129036,5315.552852,6496.188527,2223.831667,15830.692762,34788.506146,43763.861743,12696.335918,9236.769728,28475.980395,27973.848822,0.0,4462.587498,116.100435,61.693955,3798.594205,2883.573389,448.056102,57.286627,77.168883,0.093853,2370.949742,1702.637436,13212.226161,15292.498792,5686.266373,20692.728648,248.993764,850.85623,312.425347,674.034735,2591.928308,2684.85615,1012.813802,4028.519172,2615.224241,1552.826066,6487.473346,7603.129484,45460.636176,47823.002362
GBR,2001,1245000.0,6660000.0,5349.4,51345.0,5465625.0,201.0,11671.0,2164000.0,645000.0,298.0,818655.0,1262730.0,1542.0,12964000.0,267000.0,21.0,8600.0,374900.0,43593.0,16706.0,157631.0,9435.6,165000.0,6649000.0,40297.0,520.0,109100.0,209807.7,1634996.0,11580107.0,7082.7,0.0,1180.0,11.0,2.5547165037277502e-05,1649827.26356701,2.57278043964686e-06,0.0279065695029641,2.7274448472474902e-05,1.53234960272418,5.28216135097523e-05,51.33,53.082,57.915,5.985,9.52,12568.459,59288.09,30523.819,28764.271,46580.884,0.0,21.3233746649766,3.3998059098333997e-06,37.1,80.4,75.7,77.9926829268293,0.384975969564228,0.2,4.696,78.751,5.562126,4.670819,383.98154,385.422074,3345.248964,3648.437126,13710.392943,16407.916951,97.855571,844.718331,4688.26905,6025.113492,2480.854755,16790.045161,34086.816099,43056.874327,12029.825724,9813.163083,27630.94632,28031.286895,0.0,4921.059144,127.531084,78.072524,2956.99794,2960.626202,1480.655352,51.152895,87.26263,1.557495,1999.815738,1470.364734,12328.94979,14737.176066,5404.365166,17872.351795,205.026964,722.59603,332.783345,728.923199,2315.772078,2275.541011,1295.340516,3700.969525,2424.587612,1337.739173,5733.360782,6640.144242,42945.68218,47341.16681
GBR,2002,1101000.0,6128000.0,5565.8,49869.0,5433900.0,206.0,11947.0,2282000.0,694000.0,304.0,818805.0,1272046.0,1554.0,14993000.0,307000.0,20.0,8390.0,283400.0,33778.3,14852.0,132497.0,8921.2,158000.0,6966000.0,44088.6,480.0,100900.0,210208.3,1995868.0,15972556.0,8002.8,697571.0,1070.0,8.0,2.45103610004373e-05,1785729.91606715,1.79566074059649e-06,0.030077741432188,2.68692732066014e-05,1.52040245947455,5.1379634207038696e-05,51.783,54.004,57.123,6.276,10.041,12435.493,59540.763,30631.36,28909.403,46913.46,0.0,21.3233746649766,5.02654863681235e-06,35.1,80.5,75.9,78.1439024390244,0.423337079636281,0.2,5.037,79.047,4.477572,1.014029,192.055503,433.050514,3193.848898,3840.348952,15284.465149,17697.464279,99.383595,908.301911,4821.286111,5442.87319,2277.914091,19346.004301,32876.551756,48537.136824,12884.267156,12387.159143,28342.976448,29674.672031,0.0,5357.855891,141.824137,63.927128,2860.223535,3115.605579,1127.215953,76.858356,70.635594,0.14304,2211.863024,1380.118046,12913.568918,16559.514732,5499.477037,17276.385114,189.583676,793.112992,368.801732,841.198472,2316.811201,2556.280009,1485.757262,4166.641659,2182.368261,948.136127,5770.254032,6575.0346,43917.973806,42761.235647
GBR,2003,1076000.0,6360000.0,5910.8,48547.0,5351350.0,208.0,12085.0,2275000.0,699000.0,307.0,840198.0,1294783.0,1541.0,15095000.0,303000.0,20.0,8480.0,373600.0,44056.6,14151.0,151674.0,10718.3,145000.0,5918000.0,40813.8,180.0,76840.0,426888.9,1835762.0,14281852.0,7779.8,0.0,0.0,301.0,2.40564905660977e-05,2054422.85714286,3.1523465188226497e-06,0.0344426875402308,2.61830324858106e-05,1.37650038542013,5.02395230519083e-05,51.91,52.744,55.678,5.756,9.232,12309.693,59820.385,30754.475,29065.91,47270.529,0.0,21.3233746649766,1.7528640877232e-06,34.9,80.7,76.3,78.4463414634146,0.465641113602993,0.2,4.807,79.339,16.12969,1.124248,222.174155,506.87507,3761.185442,5728.459826,17728.950506,20038.300266,91.564514,1200.902222,5435.393258,6173.876251,3181.390468,23495.430412,33577.570572,58050.824014,14376.438902,13877.379037,30905.214511,33949.318089,0.0,5446.112551,228.661887,78.315291,3895.043289,3746.711814,780.617583,52.506258,211.757342,0.137711,2254.087908,1442.159901,14181.440604,19559.677233,6237.953567,19072.525705,199.640578,840.836226,483.147344,931.756906,2458.656101,3219.396003,2318.575355,4504.252235,3018.998177,988.507041,6285.729569,7724.737963,49326.461523,42882.411632
GBR,2004,1007000.0,5799000.0,5758.7,47936.0,5662400.0,223.0,12951.0,2345000.0,719000.0,307.0,842694.0,1294573.0,1536.0,15161000.0,312000.0,21.0,8590.0,340900.0,39685.7,13022.0,141237.0,10846.0,148700.0,6316500.0,42478.1,190.0,78290.0,412052.6,1990000.0,15473000.0,7775.4,159432.0,1000.0,0.0,2.40722889197868e-05,2421525.0823874,2.4579044381054298e-06,0.0403668886650968,2.6379422320712302e-05,1.39039756680422,5.04517112404991e-05,52.247,53.361,56.535,6.204,8.928,12198.913,60169.967,30914.612,29255.355,47685.215,0.0,21.3233746649766,3.59523929838674e-06,34.8,81.0,76.6,78.7463414634146,0.568943113421317,0.2,4.594,79.629,26.003472,1.747149,586.531699,565.319435,4418.920749,4723.988882,18924.168441,23837.838349,125.073942,1544.699137,6179.371427,7979.284387,4360.574855,30097.197796,40234.412775,68165.138148,17133.876999,16341.153899,34662.509551,37904.204908,0.0,5636.637024,231.185605,88.834287,4305.70491,4709.531841,813.560008,75.67985,158.919054,1.413968,2557.519802,1747.378029,15612.83386,22826.430399,7110.90456,21604.009985,255.768264,1073.11412,639.240506,1130.784188,2912.104311,3545.357812,2699.754505,7343.428447,2975.469807,1817.948074,8049.617247,9537.815699,52721.23583,45420.373482
GBR,2005,938000.0,5495000.0,5858.2,49034.0,5608500.0,216.0,12420.0,2413000.0,762000.0,316.0,864060.0,1333789.0,1544.0,16284000.0,331000.0,20.0,8560.0,413600.0,48317.8,14892.0,157695.0,10589.2,137400.0,5979000.0,43515.3,190.0,79540.0,418631.6,1867000.0,14863000.0,7960.9,1124381.0,3800.0,13.0,2.52715104711424e-05,2543180.0,2.7326607668118903e-06,0.0421047884375024,2.74092063694058e-05,2.0891364902507,5.26807168405482e-05,52.446,51.837,54.732,5.605,7.837,12108.499,60596.108,31114.79,29481.318,48178.255,0.0,21.3233746649766,9.934546400495091e-06,35.5,81.2,77.0,79.0487804878049,0.68661130607346,0.2,4.835,79.915,26.265546,0.995466,306.924531,539.59986,4955.625765,4514.511644,20213.295176,24606.667471,145.294738,1372.209842,6044.409701,8589.630995,5139.824281,36153.931421,41794.206016,68953.199988,18928.61929,17426.480567,36467.378217,38823.13496,0.0,6777.564321,214.50809,97.106381,5369.974567,5689.398162,847.878351,77.054277,230.574527,0.679785,2466.817088,1871.948258,15830.011629,22547.22791,7103.262222,22433.951068,205.193392,1138.011033,844.617117,893.099528,3067.672731,3364.798027,3415.748416,9936.86334,2907.494258,2541.870616,8153.99826,9587.402818,56706.301526,44128.283323
GBR,2006,881000.0,5239000.0,5946.7,47530.0,5409000.0,215.0,12497.0,2644477.0,847281.0,320.0,843514.0,1288832.0,1528.0,16413810.0,333500.0,20.0,8236.0,358800.0,43564.8,14738.0,181054.0,12284.8,141000.0,5864000.0,41588.7,200.0,84100.0,420500.0,1836125.0,14755222.0,8036.1,1124381.0,3800.0,13.0,2.75121294423106e-05,2708441.58233671,2.38069403532468e-06,0.0445124590296865,2.9402298038501702e-05,2.4556616643929,5.69144274808123e-05,52.58,51.735,53.595,6.086,7.611,12039.836,61051.094,31327.139,29723.956,48762.965,0.0,21.3233746649766,7.51858312899467e-06,35.9,81.4,77.2,79.2487804878049,0.73504867842129,0.2,5.411,80.199,41.209583,0.80027,396.989559,701.73392,5187.213778,6540.913224,24776.057932,27409.222333,139.611243,1696.453928,7159.481309,11225.278153,6034.543969,41828.3798,51279.13674,78267.411734,24190.05381,20484.909725,54587.602749,44720.571831,0.0,6949.058694,269.67719,119.4241,5013.551559,6362.079745,792.66386,144.791296,142.307646,1.638036,2417.204946,1944.86408,18096.997717,24146.820888,7515.739327,20932.710711,192.63679,1284.16829,903.024397,995.529165,4391.997201,5390.108189,3802.560977,11493.625883,3080.003305,1878.499979,9862.683558,11318.699136,59470.79205,53490.012163
GBR,2007,898000.0,5079000.0,5655.9,47719.0,5275622.5,209.0,12139.0,2661000.0,882000.0,331.0,835753.0,1270170.0,1520.0,15804000.0,329500.0,21.0,8373.0,304050.0,36313.1,15250.0,190170.0,12470.2,140200.0,5635000.0,40192.6,213.0,85600.0,401877.9,1830000.0,13220620.0,7224.4,14687259.0,344700.0,27.0,2.55115603212923e-05,3090510.20408163,2.62487995340285e-06,0.0503976854954706,2.7452793115793602e-05,2.38656150773327,5.2964353437085896e-05,52.338,50.467,52.964,6.498,7.517,11988.805,61535.855,31550.629,29985.226,49425.855,0.0,21.3233746649766,6.7793000447046495e-06,34.4,81.6,77.4,79.4487804878049,0.778666112441256,0.2,5.342,80.479,83.011494,2.016805,454.331747,855.346398,6818.669007,7180.850968,24157.96602,30756.410971,121.628334,1758.9857,6737.317969,13994.156895,7580.755103,53227.609127,50684.444408,90882.624602,20646.166566,21371.580547,37085.677184,45330.93179,0.0,7232.591217,318.676438,147.237813,5942.941114,8226.225377,801.775433,140.489411,309.230431,4.637291,2492.98696,2161.441936,18747.203948,27222.984928,7698.68502,21995.254247,190.831075,1452.20278,873.142513,1105.4357,3005.35984,3036.507059,5677.296407,13190.188232,3755.720205,1690.287767,9973.590699,10997.148876,65259.143328,60645.662823
GBR,2008,1032000.0,6144000.0,5953.5,44321.0,5502051.0,235.0,13540.0,2632000.0,862000.0,328.0,822753.0,1259060.0,1530.0,16697000.0,331600.0,20.0,8575.0,349200.0,40723.0,14955.0,207356.0,13865.3,144000.0,5999000.0,41659.7,216.0,88690.0,410601.9,2080209.0,17227051.0,8281.4,72848.0,5000.0,8.0,2.75059613453815e-05,2929411.76470588,0.0,0.0473961202078484,2.91926455823293e-05,3.52140856342539,5.66986069277108e-05,52.568,49.96,52.063,6.803,9.68,11945.543,62027.306,31776.709,30250.598,50130.678,0.0,21.3233746649766,8.652048201655569e-06,35.4,81.7,77.6,79.6,0.787032622318939,0.2,5.705,80.757,159.428451,1.675647,550.678486,1116.522487,7936.358347,8629.558567,24459.915471,30156.09062,119.337993,1894.676805,7054.970312,14973.215456,9065.641313,58220.696064,53919.201011,84615.733274,18894.843641,19332.456725,35571.702395,45021.98567,0.0,4011.074128,381.793106,141.78874,7781.273356,8661.930965,765.755419,136.966487,289.487828,5.601161,2383.476351,2136.724451,17546.641396,26867.922835,7096.362635,20709.057593,227.079119,1624.171542,866.429017,1207.966787,2994.652811,3192.779337,7755.204957,14356.025553,4240.750768,1110.127612,9550.353753,12641.784775,65168.291976,63856.136866
GBR,2009,1143000.0,6668000.0,5833.8,42663.0,5461000.0,242.0,14134.0,2513000.0,833000.0,331.0,839000.0,1270000.0,1514.0,15600000.0,313100.0,20.0,8850.0,354900.0,40101.7,16585.0,206610.0,12457.6,144000.0,6396000.0,44416.7,213.0,86800.0,407511.7,1775337.0,14075596.0,7928.4,707689.0,4080.0,8.0,2.6881551031055e-05,2412840.0062315,0.0,0.038744131693043,2.812283300254e-05,1.96173173560109,5.5004384033595e-05,51.969,47.058,46.684,8.969,12.456,11898.094,62506.226,31998.231,30507.995,50824.513,0.0,21.3233746649766,6.02903980683404e-07,35.1,82.1,78.1,80.0512195121951,0.756390859593407,0.2,7.627,81.031,208.269584,1.785478,368.259123,962.282422,4756.08924,6111.01176,16539.590567,23572.63441,106.648954,1902.798445,6202.126259,12866.458558,8053.612752,52101.299293,39446.094964,63240.202738,14258.901541,14760.471384,29003.200963,33934.945313,0.0,3441.228888,322.648143,119.556456,4611.892962,7585.631803,586.001209,324.584384,256.041041,0.971594,1721.544441,1670.768668,13111.924881,20145.197567,5285.601837,14379.757295,187.6615,1483.51038,724.30862,1142.890036,2372.145552,2224.149786,3595.040146,7547.288473,4150.994703,947.185493,6593.581607,8868.362222,52754.31708,52234.704846
GBR,2010,921000.0,5252000.0,5702.5,47107.0,5966000.0,239.0,13968.0,2710000.0,908000.0,335.0,904000.0,1376000.0,1522.0,13999000.0,286800.0,20.0,8589.0,364500.0,42438.0,15763.0,219099.0,13899.6,138000.0,6056000.0,43884.1,217.0,89320.0,411612.9,1938577.0,14877835.0,7674.6,719.0,400.0,0.0,2.8856742674938298e-05,2485482.59618471,2.23331508815346e-06,0.039598957119544996,3.0416032297350502e-05,2.49265472467065,5.92727749722888e-05,51.625,45.241,46.285,10.214,13.456,11837.146,63006.483,32225.934,30780.549,51469.697,0.0,21.3233746649766,2.6849735900999997e-06,33.7,82.4,78.5,80.4024390243902,0.783888646646516,0.2,7.924,81.302,302.465588,2.589019,509.496904,952.793617,5147.792381,7012.472797,20189.625187,26543.791563,176.72825,2071.747659,7545.28501,19081.710125,11293.784272,61733.671529,44671.051632,76551.72019,15039.555389,15785.021284,31649.502842,37227.452316,0.0,3499.925168,256.548024,147.52088,6212.141563,9415.861699,443.135934,302.434954,300.562024,3.38732,2065.902915,2456.919954,13662.263037,22186.427801,6664.162362,16463.60571,200.218587,1379.283168,683.877754,1317.667635,2778.535135,2685.315606,5334.284983,9404.716731,4757.623816,771.416882,8456.390082,10563.840457,58649.95284,56611.555488
